country_code,year,population_total,population_growth_pct,fertility_rate,life_expectancy,birth_rate,death_rate,pct_age_0_14,pct_age_15_64,pct_age_65_plus,urban_population_pct,dependency_ratio
LIE,1973,22785,2.91,1.94,73.65,17.7,7.8,26.96,64.89,8.15,18.34,54.11
LIE,1974,23451,2.88,1.9,73.99,13.9,6.3,26.5,65.2,8.31,18.33,53.38
LIE,1975,23846,1.67,1.9,74.26,12.8,7.5,25.96,65.53,8.51,18.32,52.6
LIE,1976,24058,0.89,1.91,74.47,14.4,7.4,25.41,65.92,8.67,18.32,51.7
LIE,1977,24442,1.58,1.92,74.66,12.6,6.1,24.9,66.29,8.81,18.31,50.85
LIE,1978,25028,2.37,1.9,74.59,12.5,6.5,24.29,66.75,8.96,18.3,49.81
LIE,1979,25575,2.16,1.67,74.61,14.5,6.8,23.71,67.22,9.07,18.29,48.76
LIE,1980,25512,-0.25,1.7,74.66,15.4,6.9,23.15,67.75,9.11,18.28,47.6
LIE,1981,25673,0.63,1.69,74.83,14.4,6.3,22.74,68.23,9.03,18.25,46.56
LIE,1982,26255,2.24,1.61,74.96,14.6,6.4,22.47,68.61,8.92,18.18,45.75
LIE,1983,26446,0.72,1.53,75.61,13.2,5.7,22,69.09,8.91,18.07,44.74
LIE,1984,26596,0.57,1.51,76.09,15.2,6.7,21.45,69.58,8.97,17.92,43.72
LIE,1985,26878,1.05,1.5,76.64,13.9,6.4,20.92,70.01,9.06,17.76,42.82
LIE,1986,27238,1.33,1.48,77.11,12.9,6.9,20.43,70.29,9.28,17.58,42.27
LIE,1987,27557,1.16,1.5,77.61,13.2,6.5,20.03,70.45,9.51,17.4,41.94
LIE,1988,27948,1.41,1.5,77.84,14.9,7,19.66,70.65,9.68,17.22,41.53
LIE,1989,28317,1.31,1.5,78.12,13.2,6.1,19.34,70.81,9.85,17.06,41.22
LIE,1990,28742,1.49,1.5,78.33,13.2,6.8,19.07,70.96,9.97,16.92,40.91
LIE,1991,29209,1.61,1.5,78.47,14.2,6.4,18.9,71.01,10.09,16.81,40.82
LIE,1992,29627,1.42,1.48,78.46,12.7,6.1,18.88,70.94,10.18,16.73,40.96
LIE,1993,30089,1.55,1.45,78.27,13.8,5.9,18.89,70.88,10.23,16.65,41.09
LIE,1994,30470,1.26,1.44,78.42,11.7,6.8,18.92,70.81,10.28,16.56,41.23
LIE,1995,30776,1,1.44,77.39,13.8,7.3,18.88,70.83,10.29,16.44,41.19
LIE,1996,31033,0.83,1.52,76.84,13.1,7.4,18.82,70.9,10.28,16.21,41.04
LIE,1997,31232,0.64,1.57,76.05,13.9,7.4,18.75,71.01,10.24,15.87,40.82
LIE,1998,31668,1.39,1.59,77.75,12.6,6.6,18.67,71.05,10.28,15.5,40.75
LIE,1999,32221,1.73,1.63,79.11,12.4,6.4,18.58,71.03,10.4,15.18,40.8
LIE,2000,32645,1.31,1.57,76.83,12.9,7.3,18.42,71.14,10.43,14.99,40.57
LIE,2001,33194,1.67,1.52,79.28,12.1,6.6,18.31,71.18,10.51,14.9,40.49
LIE,2002,33694,1.5,1.47,79.64,11.7,6.4,18.22,71.07,10.7,14.81,40.7
LIE,2003,34079,1.14,1.36,79.96,10.2,6.4,18.02,71.06,10.93,14.73,40.74
LIE,2004,34447,1.07,1.44,81.77,10.8,5.7,17.77,71.07,11.16,14.66,40.71
LIE,2005,34753,0.88,1.49,80.67,11,6.2,17.51,71.03,11.46,14.59,40.79
LIE,2006,35037,0.81,1.43,80.95,10.3,6.3,17.2,70.97,11.83,14.54,40.91
LIE,2007,35262,0.64,1.42,81.3,10,6.4,16.9,70.85,12.25,14.49,41.14
LIE,2008,35473,0.6,1.43,82.68,9.9,5.8,16.6,70.64,12.76,14.46,41.56
LIE,2009,35742,0.76,1.71,81.5,11.4,6.4,16.37,70.29,13.33,14.43,42.26
LIE,2010,36022,0.78,1.4,81.84,9.1,6.6,16.11,70.06,13.83,14.42,42.73
LIE,2011,36312,0.8,1.69,81.79,10.9,6.8,15.84,69.9,14.26,14.41,43.07
LIE,2012,36657,0.95,1.51,82.38,9.7,6.1,15.59,69.64,14.77,14.41,43.59
LIE,2013,36984,0.89,1.45,82.26,9.2,6.7,15.29,69.34,15.37,14.42,44.21
LIE,2014,37248,0.71,1.59,82.07,10,7.2,15.12,68.98,15.9,14.43,44.97
LIE,2015,37494,0.66,1.4,82.66,8.7,6.7,14.97,68.66,16.37,14.45,45.64
LIE,2016,37716,0.59,1.61,82.26,10,7.2,14.85,68.29,16.86,14.48,46.44
LIE,2017,37962,0.65,1.44,83.75,8.9,6.6,14.74,67.89,17.37,14.51,47.31
LIE,2018,38246,0.75,1.58,83.04,9.9,7.2,14.67,67.48,17.86,14.56,48.2
LIE,2019,38563,0.83,1.48,84.16,9.2,6.8,14.65,67.07,18.28,14.61,49.09
LIE,2020,38901,0.87,1.46,81.66,9.1,8.2,14.58,66.77,18.66,14.67,49.77
LIE,2021,39182,0.72,1.53,84.4,9.6,6.9,14.49,66.43,19.08,14.7,50.54
LIE,2022,39493,0.79,1.47,84.12,9.2,7.1,14.41,65.97,19.63,14.69,51.59
LIE,2023,39846,0.89,1.45,84.6,9.1,6.8,14.35,65.49,20.16,14.68,52.7
LKA,1960,9661389,,5.35,60.6,36.33,10.7,40.96,54.81,4.22,17.55,82.44
LKA,1961,9899372,2.43,5.24,61.16,35.57,10.2,40.94,54.95,4.1,18.02,81.97
LKA,1962,10143754,2.44,5.18,61.63,35.1,9.79,40.84,55.16,4,18.46,81.28
LKA,1963,10395040,2.45,5.12,62.03,34.74,9.45,40.7,55.39,3.92,18.87,80.55
LKA,1964,10653397,2.46,5.06,62.38,34.47,9.16,40.6,55.54,3.85,19.31,80.04
LKA,1965,10916965,2.44,4.93,62.79,33.81,8.85,40.54,55.65,3.81,19.84,79.7
LKA,1966,11183928,2.42,4.83,63.16,33.22,8.59,40.44,55.78,3.78,20.41,79.29
LKA,1967,11457328,2.42,4.79,63.56,33.19,8.34,40.3,55.92,3.78,20.98,78.81
LKA,1968,11736088,2.4,4.66,63.87,32.56,8.14,40.13,56.08,3.78,21.51,78.31
LKA,1969,12013858,2.34,4.5,64.14,31.78,7.96,39.94,56.26,3.8,21.96,77.73
LKA,1970,12287110,2.25,4.39,64.35,31.16,7.83,39.72,56.46,3.82,22.28,77.12
LKA,1971,12551910,2.13,4.27,64.24,30.23,7.83,39.48,56.67,3.86,22.43,76.46
LKA,1972,12809205,2.03,4.16,64.62,29.71,7.65,39.19,56.92,3.89,22.44,75.7
LKA,1973,13060916,1.95,4,64.78,28.9,7.57,38.84,57.23,3.94,22.4,74.75
LKA,1974,13305693,1.86,3.86,64.97,28.19,7.48,38.42,57.59,3.99,22.33,73.64
LKA,1975,13548984,1.81,3.82,65.36,28.19,7.34,37.99,57.96,4.04,22.25,72.52
LKA,1976,13796770,1.81,3.78,65.84,28.33,7.18,37.6,58.29,4.11,22.14,71.56
LKA,1977,14049371,1.81,3.74,66.39,28.34,6.99,37.25,58.57,4.18,22.02,70.74
LKA,1978,14310128,1.84,3.81,66.84,29.03,6.87,36.94,58.8,4.26,21.89,70.07
LKA,1979,14579614,1.87,3.82,67.51,29.28,6.66,36.68,58.98,4.34,21.75,69.56
LKA,1980,14847974,1.82,3.72,68.01,28.6,6.5,36.44,59.13,4.43,21.61,69.12
LKA,1981,15099414,1.68,3.65,68.38,28.14,6.41,36.22,59.25,4.52,21.46,68.76
LKA,1982,15286567,1.23,3.32,68.67,25.95,6.33,36.01,59.36,4.63,21.26,68.47
LKA,1983,15388794,0.67,3.11,68.73,24.42,6.37,35.78,59.46,4.76,21,68.18
LKA,1984,15441860,0.34,3.01,68.76,23.49,6.45,35.54,59.55,4.9,20.68,67.92
LKA,1985,15544154,0.66,2.9,68.88,22.42,6.48,35.17,59.79,5.04,20.32,67.24
LKA,1986,15731256,1.2,2.74,68.96,21.39,6.53,34.62,60.23,5.15,19.92,66.02
LKA,1987,15916576,1.17,2.64,69.01,20.83,6.61,34.04,60.7,5.26,19.49,64.75
LKA,1988,16078621,1.01,2.56,69,20.34,6.71,33.49,61.13,5.38,19.04,63.6
LKA,1989,16248557,1.05,2.58,67.28,20.58,7.5,32.96,61.54,5.5,18.57,62.5
LKA,1990,16352458,0.64,2.54,69.24,20.54,6.81,32.55,61.83,5.62,18.09,61.73
LKA,1991,16475354,0.75,2.51,69.13,20.16,6.92,32.06,62.18,5.76,17.61,60.82
LKA,1992,16739284,1.59,2.49,69.62,20.06,6.78,31.37,62.78,5.85,17.15,59.28
LKA,1993,17025918,1.7,2.44,70.05,19.98,6.69,30.62,63.45,5.93,16.69,57.6
LKA,1994,17275773,1.46,2.4,70.21,19.96,6.72,29.87,64.11,6.02,16.26,55.97
LKA,1995,17564068,1.66,2.35,69.75,19.62,6.99,29.2,64.72,6.08,15.87,54.5
LKA,1996,17905018,1.92,2.28,69.84,19.04,7.02,28.64,65.26,6.09,15.51,53.23
LKA,1997,18248200,1.9,2.22,69.93,18.45,7.04,28.17,65.72,6.11,15.19,52.17
LKA,1998,18596003,1.89,2.14,70.13,17.82,7,27.78,66.09,6.13,14.94,51.32
LKA,1999,18944731,1.86,2.14,70.43,17.86,6.94,27.4,66.44,6.16,14.74,50.52
LKA,2000,19293054,1.82,2.21,71.18,18.4,6.63,27,66.79,6.21,14.62,49.72
LKA,2001,19600362,1.58,2.28,71.8,18.95,6.48,26.63,67.11,6.27,14.57,49.02
LKA,2002,19805752,1.04,2.31,72.27,19.17,6.41,26.33,67.32,6.35,14.61,48.54
LKA,2003,19951521,0.73,2.3,72.44,19.09,6.46,26.11,67.45,6.44,14.73,48.27
LKA,2004,20087605,0.68,2.27,68.02,18.83,8.25,25.95,67.52,6.53,14.91,48.11
LKA,2005,20216524,0.64,2.26,73.07,18.72,6.42,25.84,67.54,6.62,15.17,48.06
LKA,2006,20352411,0.67,2.29,72.82,18.85,6.63,25.75,67.52,6.74,15.48,48.11
LKA,2007,20492545,0.69,2.3,72.98,18.81,6.69,25.67,67.46,6.87,15.85,48.23
LKA,2008,20629378,0.67,2.23,72.56,18.2,6.95,25.59,67.38,7.03,16.28,48.41
LKA,2009,20756435,0.61,2.18,70.3,17.63,7.98,25.51,67.28,7.21,16.74,48.64
LKA,2010,20879089,0.59,2.13,74.46,17.15,6.4,25.42,67.15,7.43,17.25,48.91
LKA,2011,21009048,0.62,2.14,74.74,17.09,6.41,25.31,67.01,7.68,17.79,49.24
LKA,2012,21169458,0.76,2.17,75.19,17.15,6.32,25.18,66.85,7.97,18.26,49.59
LKA,2013,20585000,-2.8,2.18,75.55,17.03,6.29,25.03,66.68,8.29,18.43,49.97
LKA,2014,20778000,0.93,2.13,75.76,16.52,6.34,24.87,66.49,8.64,18.62,50.39
LKA,2015,20970000,0.92,2.09,75.99,16.02,6.4,24.69,66.32,8.99,18.8,50.79
LKA,2016,21209000,1.13,2.06,76.14,15.65,6.49,24.48,66.18,9.35,18.97,51.11
LKA,2017,21453000,1.14,2.04,76.24,15.37,6.61,24.23,66.08,9.69,19.15,51.34
LKA,2018,21670000,1.01,2.03,76.48,15.15,6.68,23.95,66.01,10.04,19.32,51.49
LKA,2019,21803000,0.61,2.02,76.7,14.6,6.7,23.65,65.97,10.38,19.49,51.58
LKA,2020,21919000,0.53,2.01,76.93,13.8,6,23.34,65.95,10.72,19.66,51.64
LKA,2021,22156000,1.08,2,76.28,12.9,7.4,23.02,65.94,11.05,19.83,51.66
LKA,2022,22181000,0.11,1.98,77.3,12.4,8.1,22.69,65.93,11.38,19.99,51.68
LKA,2023,22037000,-0.65,1.97,77.48,11.2,8.2,22.36,65.9,11.74,20.15,51.75
LSO,1960,736500,,5.78,50.17,44.57,17.44,45.15,50.37,4.48,3.66,98.52
LSO,1961,758824,2.99,5.78,50.28,44.34,17.22,45.24,50.35,4.41,4.24,98.61
LSO,1962,781814,2.98,5.79,50.31,44.08,17.05,45.27,50.38,4.36,4.86,98.51
LSO,1963,805373,2.97,5.78,50.26,43.75,16.95,45.17,50.52,4.31,5.47,97.96
LSO,1964,829437,2.94,5.76,50.31,43.46,16.8,44.9,50.83,4.27,6.07,96.75
LSO,1965,854090,2.93,5.77,50.33,43.33,16.69,44.77,50.99,4.24,6.62,96.11
LSO,1966,881870,3.2,5.76,50.38,42.97,16.52,44.87,50.93,4.2,7.1,96.36
LSO,1967,913982,3.58,5.74,50.51,42.54,16.38,44.77,51.07,4.16,7.59,95.81
LSO,1968,948105,3.67,5.72,50.79,41.88,16.05,44.44,51.45,4.1,8.12,94.35
LSO,1969,983202,3.63,5.7,51.12,41.27,15.7,44.04,51.91,4.04,8.68,92.64
LSO,1970,1019273,3.6,5.7,51.5,40.79,15.35,43.61,52.41,3.98,9.22,90.79
LSO,1971,1056246,3.56,5.7,51.84,40.45,15.04,43.15,52.93,3.92,9.75,88.93
LSO,1972,1094063,3.52,5.69,52.26,40.18,14.74,42.7,53.44,3.86,10.22,87.12
LSO,1973,1132697,3.47,5.69,52.62,39.94,14.46,42.27,53.92,3.8,10.62,85.44
LSO,1974,1172420,3.45,5.75,52.94,40.24,14.28,41.89,54.35,3.76,10.94,84
LSO,1975,1213643,3.46,5.82,53.45,40.62,14,41.6,54.69,3.72,11.13,82.86
LSO,1976,1253214,3.21,5.87,53.93,41,13.78,41.44,54.86,3.7,11.2,82.28
LSO,1977,1289967,2.89,5.85,54.53,41.1,13.46,41.48,54.82,3.7,11.21,82.42
LSO,1978,1327240,2.85,5.82,55.17,41.02,13.07,41.65,54.63,3.71,11.22,83.05
LSO,1979,1366169,2.89,5.79,55.84,40.79,12.65,41.88,54.38,3.74,11.23,83.88
LSO,1980,1406521,2.91,5.75,56.53,40.38,12.22,42.11,54.12,3.77,11.24,84.78
LSO,1981,1448069,2.91,5.69,57.31,39.92,11.74,42.33,53.86,3.81,11.24,85.66
LSO,1982,1490732,2.9,5.63,57.98,39.46,11.33,42.52,53.63,3.85,11.25,86.48
LSO,1983,1534413,2.89,5.56,58.5,38.95,10.99,42.69,53.41,3.9,11.25,87.23
LSO,1984,1578986,2.86,5.48,58.96,38.42,10.69,42.84,53.22,3.94,11.26,87.89
LSO,1985,1624379,2.83,5.4,59.21,37.93,10.49,42.95,53.07,3.98,11.28,88.44
LSO,1986,1666138,2.54,5.32,59.35,37.53,10.38,42.66,53.32,4.02,11.3,87.55
LSO,1987,1703390,2.21,5.22,59.56,38.33,10.32,42.45,53.49,4.06,11.46,86.95
LSO,1988,1739841,2.12,5.1,59.57,37.36,10.26,42.68,53.23,4.09,11.8,87.85
LSO,1989,1775436,2.03,4.96,59.5,36.27,10.22,42.84,53.04,4.12,12.29,88.52
LSO,1990,1809696,1.91,4.81,59.32,35.13,10.23,42.91,52.94,4.14,12.88,88.88
LSO,1991,1842379,1.79,4.68,59.06,34.19,10.29,42.89,52.94,4.17,13.56,88.9
LSO,1992,1873274,1.66,4.54,58.64,33.17,10.44,42.79,53.02,4.19,14.29,88.62
LSO,1993,1901793,1.51,4.36,58.06,31.95,10.65,42.6,53.18,4.22,15.04,88.04
LSO,1994,1927707,1.35,4.21,57.29,31.02,10.98,42.33,53.42,4.25,15.78,87.19
LSO,1995,1951437,1.22,4.12,56.37,30.56,11.41,42,53.72,4.28,16.47,86.14
LSO,1996,1972418,1.07,4.06,55.14,30.41,12.05,41.65,54.04,4.31,17.09,85.04
LSO,1997,1988130,0.79,3.98,53.73,30.22,12.8,41.23,54.42,4.35,17.66,83.76
LSO,1998,1998049,0.5,3.82,52.03,29.24,13.78,40.71,54.88,4.41,18.22,82.22
LSO,1999,2003234,0.26,3.67,50.38,28.46,14.78,40.16,55.37,4.47,18.77,80.6
LSO,2000,2003913,0.03,3.6,48.78,28.25,15.88,39.6,55.87,4.53,19.33,79
LSO,2001,2000853,-0.15,3.63,47.15,28.72,17.13,39.08,56.33,4.58,19.9,77.52
LSO,2002,1994679,-0.31,3.68,45.95,29.36,18.2,38.59,56.78,4.63,20.49,76.12
LSO,2003,1985059,-0.48,3.62,44.92,29.29,19.15,38.13,57.21,4.66,21.12,74.8
LSO,2004,1971129,-0.7,3.51,44.04,28.74,19.97,37.73,57.59,4.68,21.8,73.65
LSO,2005,1953076,-0.92,3.43,43.61,28.56,20.45,37.39,57.92,4.7,22.53,72.66
LSO,2006,1945063,-0.41,3.41,43.18,28.63,20.8,37.07,58.26,4.67,23.33,71.66
LSO,2007,1953268,0.42,3.44,43.66,29.48,20.39,36.82,58.6,4.58,24.22,70.66
LSO,2008,1966541,0.68,3.39,44.3,29.64,19.8,36.67,58.86,4.47,25.2,69.91
LSO,2009,1980883,0.73,3.31,45.06,29.35,19.09,36.6,59.05,4.35,26.26,69.34
